keyspace	workload	NumOfThreads	castleL-finalTreeSize	castleL-sRetries	castleL-iRetries	castleL-dRetries	castleL-sTime	castleL-iSeekTime	castleL-iExecTime	castleL-iTotTime	castleL-dSeekTime	castleL-dExecTime	castleL-dTotTime	castleL-avgSeekLen	castleL-initHt	castleL-finalHt	castleL-avgSeekTime	castleL-avgExecutionTime	castleL-MOPS	castle-finalTreeSize	castle-sRetries	castle-iRetries	castle-dRetries	castle-sTime	castle-iSeekTime	castle-iExecTime	castle-iTotTime	castle-dSeekTime	castle-dExecTime	castle-dTotTime	castle-avgSeekLen	castle-initHt	castle-finalHt	castle-avgSeekTime	castle-avgExecutionTime	castle-MOPS	citrusL-finalTreeSize	citrusL-sRetries	citrusL-iRetries	citrusL-dRetries	citrusL-sTime	citrusL-iSeekTime	citrusL-iExecTime	citrusL-iTotTime	citrusL-dSeekTime	citrusL-dExecTime	citrusL-dTotTime	citrusL-avgSeekLen	citrusL-initHt	citrusL-finalHt	citrusL-avgSeekTime	citrusL-avgExecutionTime	citrusL-MOPS	citrus-finalTreeSize	citrus-sRetries	citrus-iRetries	citrus-dRetries	citrus-sTime	citrus-iSeekTime	citrus-iExecTime	citrus-iTotTime	citrus-dSeekTime	citrus-dExecTime	citrus-dTotTime	citrus-avgSeekLen	citrus-initHt	citrus-finalHt	citrus-avgSeekTime	citrus-avgExecutionTime	citrus-MOPS	howleyL-finalTreeSize	howleyL-sRetries	howleyL-iRetries	howleyL-dRetries	howleyL-sTime	howleyL-iSeekTime	howleyL-iExecTime	howleyL-iTotTime	howleyL-dSeekTime	howleyL-dExecTime	howleyL-dTotTime	howleyL-avgSeekLen	howleyL-initHt	howleyL-finalHt	howleyL-avgSeekTime	howleyL-avgExecutionTime	howleyL-MOPS	howley-finalTreeSize	howley-sRetries	howley-iRetries	howley-dRetries	howley-sTime	howley-iSeekTime	howley-iExecTime	howley-iTotTime	howley-dSeekTime	howley-dExecTime	howley-dTotTime	howley-avgSeekLen	howley-initHt	howley-finalHt	howley-avgSeekTime	howley-avgExecutionTime	howley-MOPS
200000	90-9-1	61	118947.8	0	0.33	0.9	1737.28	0	2481.06	2481.06	0	3499.8	3499.8	28.51	40	48.2	1563.57	2582.93	22.56	118992.2	0.01	0.32	0.71	1758.57	0	1910.85	1910.85	0	3030.71	3030.71	28.48	40.4	46.2	1582.73	2022.83	23.03	118901.8	0	0.75	2.61	1894.06	0	3464.51	3464.51	0	18471.1	18471.1	28.39	41.8	46.8	1704.67	4965.73	19.81	118824.6	0	0.74	2.78	1815.34	0	3332.01	3332.01	0	18497.7	18497.7	28.44	42	45.8	1633.78	4848.46	20.43	118854.6	0	0.92	0.38	2835.78	0	3092.44	3092.44	0	4824.1	4824.1	26.61	40	43.6	2552.15	3265.54	16.22	118834	0.21	0.46	0.4	2014.79	0	2415.36	2415.36	0	4278.29	4278.29	27.99	40	45.4	1813.28	2601.67	20.63
200000	90-9-1	90	118978	0	0.54	1.56	1936.76	0	2850.93	2850.93	0	3995.96	3995.96	29.02	40.6	48	1743.1	2965.44	30.05	118982.8	0.02	0.5	1.12	1929.85	0	2105.46	2105.46	0	3250.66	3250.66	29.2	40.2	51.6	1736.88	2220	31.09	119001.8	0	1.1	6.52	2080.58	0	5879.5	5879.5	0	58174.53	58174.53	28.49	42	45.2	1872.54	11109	22.8	118808.8	0	1.07	6.85	1989.5	0	5519.99	5519.99	0	62276.28	62276.28	28.61	42	47.4	1790.52	11192.73	23.3	118798.8	0	1.44	0.55	3257.01	0	3580.78	3580.78	0	5441.09	5441.09	27.47	40	46.6	2931.27	3766.73	21.07	118851	0.34	0.8	0.65	2192.59	0	2710.36	2710.36	0	4854.03	4854.03	28.84	40	46.2	1973.32	2924.68	28
200000	90-9-1	122	118966.6	0	0.79	2.55	2148	0	3195.42	3195.42	0	4480.98	4480.98	30.31	40.4	51.2	1933.21	3324	37.29	118976.8	0.03	0.72	1.78	2091.56	0	2288.62	2288.62	0	3590.23	3590.23	30.48	40.6	51.4	1882.41	2418.81	39.31	118993.8	0	1.32	10.24	2182.36	0	8644.09	8644.09	0	143002.13	143002.13	28.65	41.4	49	1964.16	22083.89	23.6	118826.8	0	1.27	10.47	2051.45	0	8298.79	8298.79	0	152800.7	152800.7	28.14	42	45.4	1846.31	22751.03	23.84	118805.8	0	2.23	0.8	3614.68	0	4002.55	4002.55	0	6136.06	6136.06	28.16	40	48.6	3253.21	4215.92	26	118869.4	0.53	1.23	0.98	2401.34	0	3071.91	3071.91	0	5447.81	5447.81	30.29	40	51	2161.21	3309.47	34.98
200000	90-9-1	150	118985	0	0.97	3.3	2404.91	0	3662.66	3662.66	0	5097.07	5097.07	30.52	39.8	52.4	2164.46	3806.12	40.84	118989.2	0.04	0.9	2.34	2342.1	0	2575.6	2575.6	0	4120.91	4120.91	30.97	40.4	53	2107.91	2730.14	42.94	118963	0	1.34	11.89	2256.67	0	10627.76	10627.76	0	250997.11	250997.11	28.16	43.2	46	2031.05	34670.54	22.88	118874.4	0	1.29	11.96	2107.97	0	10367.37	10367.37	0	259219.96	259219.96	27.72	42	43.6	1897.17	35255.67	23.23	118919.8	0	2.82	0.97	4216.23	0	4688.93	4688.93	0	6865.56	6865.56	28.68	40	48.2	3794.62	4906.65	27.68	118817.4	0.72	1.6	1.28	2677.95	0	3561.14	3561.14	0	6075.41	6075.41	30.35	40	51.4	2410.16	3812.54	38.42
200000	90-9-1	183	118942.2	0	1.18	4.25	2655.17	0	4107.26	4107.26	0	5687.86	5687.86	30.64	39.8	52.4	2389.69	4265.32	45.16	118991.8	0.05	1.06	2.92	2589.42	0	2854.52	2854.52	0	4416.1	4416.1	31.59	40.4	55.6	2330.5	3010.7	47.36	118986.4	0	1.34	13.12	2289.26	0	13000.74	13000.74	0	393775.38	393775.38	27.4	41.6	43.2	2060.4	51098.35	22.14	118838.4	0	1.29	13.07	2136.44	0	11976.89	11976.89	0	395413.53	395413.53	27.26	42	42.4	1922.81	50338.36	22.85	118903.8	0	3.61	1.17	4956.35	0	5540.02	5540.02	0	7847	7847	29.01	40	49	4460.73	5770.82	29.08	118834.4	1.03	2.12	1.77	2963.85	0	4179.65	4179.65	0	7046.93	7046.93	30.48	40	50.8	2667.47	4466.42	42.25
200000	90-9-1	210	119041.8	0	1.37	4.76	2946.59	0	4652.75	4652.75	0	6342.18	6342.18	30.72	39.8	52.2	2651.99	4821.71	46.76	118981	0.05	1.19	3.39	2818.38	0	3105.7	3105.7	0	4793.99	4793.99	31.35	40.2	53	2536.59	3274.56	49.67	118949.8	0	1.35	13.57	2330.94	0	14183.49	14183.49	0	526189.11	526189.11	27.12	42.6	43.6	2097.9	65402.67	21.55	118765.4	0	1.3	13.6	2163.95	0	13472.56	13472.56	0	514955.47	514955.47	26.99	42	42.4	1947.58	63662.27	22.38	118822.4	0	4.13	1.31	5667.02	0	6356.06	6356.06	0	8821.57	8821.57	28.83	40	49.6	5100.3	6602.71	29.43	118855.4	1.26	2.45	2.09	3311.9	0	4840.04	4840.04	0	7733.51	7733.51	31.22	40	51.6	2980.69	5129.51	43.45
200000	90-9-1	244	118991.6	0	1.5	5.15	3342.72	0	5360.15	5360.15	0	7183.35	7183.35	31.02	40.6	52	3008.5	5542.45	48.3	118995.8	0.06	1.35	3.94	3163.67	0	3495.37	3495.37	0	5434.38	5434.38	32.33	41.2	56.4	2847.33	3689.25	51.68	118951.4	0	1.34	14.12	2315.48	0	15936.73	15936.73	0	692944.69	692944.69	26.02	42.2	42.4	2083.95	83659.72	21.12	118878.4	0	1.28	14.14	2160.56	0	14553.98	14553.98	0	681795.45	681795.45	25.95	42	42	1944.51	81309.98	21.88	118873.8	0	4.85	1.44	6639.74	0	7485.16	7485.16	0	10045.78	10045.78	28.72	40	47.4	5975.77	7741.34	29.51	118813.8	1.67	3.06	2.65	3698.72	0	5829.08	5829.08	0	8970.38	8970.38	31.61	40	51.2	3328.84	6143.3	45.09
2000000	90-9-1	1	1026602.4	0	0	0	2216.95	0	2892.35	2892.35	0	3375.23	3375.23	23.81	50.6	50.6	1995.41	2940.81	0.31	1026659	0	0	0	2258.86	0	2476.57	2476.57	0	2989.41	2989.41	23.81	50.6	50.6	2033.14	2528.05	0.31	1025582.4	0	0	0	2345.31	0	3218.49	3218.49	0	4320.23	4320.23	24.88	52.6	52.6	2110.91	3329.16	0.29	1026148.2	0	0	0	2300.95	0	2988.49	2988.49	0	3747.53	3747.53	23.15	51	51	2070.7	3064.5	0.3	1020770.6	0	0	0	3410.55	0	3820.53	3820.53	0	5004.2	5004.2	21.9	49	49	3069.07	3939.21	0.23	1024017.6	0	0	0	2679.94	0	3176.77	3176.77	0	4387.9	4387.9	21.97	49	49	2411.79	3298.35	0.27
2000000	90-9-1	30	1160667.4	0	0.09	0.2	2300.94	0	3007.63	3007.63	0	3949.34	3949.34	27.78	51	51.4	2070.86	3101.76	9	1161300.6	0	0.09	0.17	2265.02	0	2427.44	2427.44	0	3426.11	3426.11	27.69	50.8	51	2038.54	2527.28	9.28	1159547.2	0	0.19	0.33	2393.15	0	3348.9	3348.9	0	8949.27	8949.27	28.56	52.4	52.8	2153.84	3908.66	8.59	1160721.6	0	0.18	0.32	2303.48	0	2992.28	2992.28	0	8658.26	8658.26	27.23	51	51.2	2073.13	3558.97	8.89	1152651.8	0	0.25	0.1	3563.08	0	3863.77	3863.77	0	5712.43	5712.43	26.06	49	49	3206.84	4048.57	6.56	1158803	0.05	0.12	0.11	2672.96	0	3063.59	3063.59	0	5054.9	5054.9	26.22	49	49	2405.68	3262.7	8.12
2000000	90-9-1	61	1167705.2	0	0.2	0.45	2512.52	0	3258.63	3258.63	0	4258.25	4258.25	29.25	52.2	53.2	2261.27	3358.56	17.21	1167646.2	0.01	0.2	0.39	2309.7	0	2467.94	2467.94	0	3547.05	3547.05	29.53	51.2	52.2	2078.73	2575.82	18.6	1167522	0	0.43	1.17	2495.55	0	3875.07	3875.07	0	14178.09	14178.09	29.75	53.4	55	2245.99	4904.96	16.56	1167809.2	0	0.42	1.21	2426.29	0	3453.18	3453.18	0	13409.87	13409.87	29.07	51	51	2183.66	4448.95	17.09	1166297.4	0	0.55	0.22	3685.09	0	3959.11	3959.11	0	5895.55	5895.55	27.07	49	49	3316.59	4152.8	13.01	1167587.2	0.11	0.26	0.23	2747.22	0	3138.4	3138.4	0	5241.76	5241.76	27.92	49	49.2	2472.49	3348.74	16.21
2000000	90-9-1	90	1168365	0	0.3	0.69	2835.76	0	3681.31	3681.31	0	4758.25	4758.25	30.12	51	52.4	2552.17	3788.99	22.79	1168242.6	0.01	0.31	0.59	2460.01	0	2645.16	2645.16	0	3713.27	3713.27	30.38	51.2	54.8	2214	2751.96	25.77	1168284	0	0.68	2.8	2756.65	0	4852.5	4852.5	0	25066.62	25066.62	30.78	52.6	54.2	2480.98	6873.73	21.42	1168197.6	0	0.68	2.93	2656.97	0	4222.98	4222.98	0	25022.88	25022.88	29.69	51	50.8	2391.26	6303.02	22.23	1167749	0	0.83	0.32	4214.62	0	4534.17	4534.17	0	6634.45	6634.45	28.21	49	49.2	3793.11	4744.24	16.96	1168176	0.18	0.44	0.37	2928.32	0	3408.4	3408.4	0	5728.19	5728.19	28.99	49	48.6	2635.48	3640.39	22.35
2000000	90-9-1	122	1168574.2	0	0.43	1.02	3084.89	0	4009.56	4009.56	0	5212.51	5212.51	31.06	51.4	54.2	2776.4	4129.84	28.68	1168388.6	0.01	0.43	0.87	2580.68	0	2784.81	2784.81	0	3939.51	3939.51	31.51	51.8	56.8	2322.61	2900.27	33.38	1168351	0	0.96	5.59	2963.84	0	6556.89	6556.89	0	54842.92	54842.92	31.12	53.6	55.2	2667.42	11384.65	24.93	1168394.6	0	0.94	5.83	2823.21	0	6054.46	6054.46	0	57412.61	57412.61	30.34	51	51.6	2540.83	11191.15	25.73	1168307.8	0	1.24	0.44	4508.64	0	4866.23	4866.23	0	7057.26	7057.26	28.72	49	49.4	4057.69	5085.33	21.59	1168227.6	0.26	0.66	0.51	3060.11	0	3630.1	3630.1	0	6032.47	6032.47	29.73	49	49	2754.05	3870.37	29.01
2000000	90-9-1	150	1168506.8	0	0.52	1.33	3380.45	0	4446.49	4446.49	0	5846.1	5846.1	31.44	52	55.6	3042.39	4586.48	32.15	1168723	0.02	0.56	1.13	2786.56	0	3019.34	3019.34	0	4346.49	4346.49	32.05	51	55.6	2507.89	3152.08	37.63	1168507.8	0	1.08	7.97	3221.3	0	9035.05	9035.05	0	111050.47	111050.47	30.47	53.4	54.2	2899.13	19237.74	24.98	1168338.2	0	1.05	8.4	2954.15	0	8351.48	8351.48	0	126120.02	126120.02	29.66	51	51.2	2658.69	20129.49	25.74	1168360	0	1.56	0.53	5175.55	0	5585.96	5585.96	0	7975.02	7975.02	28.83	49	49	4657.91	5824.9	23.29	1168194.6	0.34	0.85	0.65	3330.43	0	3999.23	3999.23	0	6699.83	6699.83	30.69	49	51.8	2997.35	4269.35	32.62
2000000	90-9-1	183	1168455.2	0	0.65	1.64	3712.96	0	4904.77	4904.77	0	6449.2	6449.2	31.82	51	55.8	3341.63	5059.21	35.84	1168553.4	0.02	0.68	1.43	2978.91	0	3234.81	3234.81	0	4571.47	4571.47	32.34	51.8	57.4	2681	3368.49	42.69	1168487	0	1.14	9.73	3467.92	0	11493.33	11493.33	0	205342.94	205342.94	30.52	53.8	54.4	3121.09	30882.23	24.6	1168333.4	0	1.1	10.11	2972.21	0	10615.75	10615.75	0	235534.76	235534.76	29.31	51	51.6	2674.95	33110.17	25.53	1168303.8	0	2.04	0.66	5836.44	0	6309.93	6309.93	0	8898.4	8898.4	29.19	49	49.2	5252.7	6568.8	25.35	1168416.8	0.46	1.1	0.83	3552.53	0	4376.42	4376.42	0	7206.13	7206.13	30.82	49	49.8	3197.26	4659.47	37.1
2000000	90-9-1	210	1168403	0	0.75	1.84	4039.97	0	5440.07	5440.07	0	7216.46	7216.46	31.85	50.8	55	3635.96	5617.69	37.75	1168594.8	0.03	0.77	1.65	3221.73	0	3500.17	3500.17	0	4927.51	4927.51	32.61	50.8	56.4	2899.56	3642.9	45.14	1168460.4	0	1.14	10.57	3765.28	0	13004.96	13004.96	0	304437.3	304437.3	30.05	52.6	53.2	3388.74	42156.81	23.64	1168326.8	0	1.09	10.84	3006.88	0	12192.86	12192.86	0	341705.67	341705.67	28.84	51	50.8	2706.17	45136.07	24.93	1168373.2	0	2.31	0.71	6696.41	0	7220.84	7220.84	0	9883.72	9883.72	29.43	49	49.4	6026.7	7487.12	25.64	1168350.4	0.57	1.3	0.98	3837.64	0	4808.75	4808.75	0	7998.44	7998.44	31.25	49	53.2	3453.84	5127.79	39.2
2000000	90-9-1	244	1168422	0	0.86	2.16	4442.51	0	6077.78	6077.78	0	8227.14	8227.14	31.87	50.6	54.8	3998.2	6292.66	39.94	1168327.6	0.03	0.9	1.99	3516.14	0	3828.38	3828.38	0	5469.64	5469.64	33.29	50.6	57.6	3164.5	3992.46	48.01	1168448.4	0	1.13	11.31	4030.01	0	15002.12	15002.12	0	480214.29	480214.29	29.24	52.8	53.4	3627	61538.7	22.03	1168187.8	0	1.08	11.44	3010.39	0	13263.07	13263.07	0	507449.84	507449.84	28.18	51	51.4	2709.32	62671.46	23.94	1168300.8	0	2.76	0.81	7594.28	0	8196.08	8196.08	0	11032.53	11032.53	29.36	49	49.6	6834.75	8479.69	26.47	1168362.6	0.73	1.58	1.19	4201.6	0	5433.74	5433.74	0	8783.95	8783.95	31.91	49	54.6	3781.44	5768.82	41.56
2000	70-20-10	1	1105.4	0	0	0	588.82	0	981.37	981.37	0	1065.2	1065.2	13.62	22.4	21.8	412.23	1009.31	0.74	1114.4	0	0	0	618.37	0	717.44	717.44	0	809.76	809.76	13.6	22.4	22	432.93	748.21	0.77	1111	0	0	0	556.11	0	1029.34	1029.34	0	1148.94	1148.94	14.55	24.4	24.2	389.32	1069.2	0.73	1117.6	0	0	0	531.46	0	784.08	784.08	0	846.59	846.59	14.07	24.4	24.2	371.94	804.92	0.79	1111.8	0	0	0	1068.6	0	1326.64	1326.64	0	1459.79	1459.79	13	22.4	22	747.99	1371.04	0.55	1105.2	0	0	0	570.89	0	908.47	908.47	0	1007.28	1007.28	13.03	22.4	21.6	399.61	941.41	0.75
2000	70-20-10	30	1111	0.01	5.67	17.67	1132.23	0	1797.26	1797.26	0	2509.55	2509.55	13.34	22.4	22.2	792.55	2034.67	14.68	1108.8	0.66	4.87	14.53	1191.9	0	1578.11	1578.11	0	2339.91	2339.91	13.76	22.2	21.8	834.3	1832.02	14.8	1105	0	2.98	10.28	943.11	0	9240.34	9240.34	0	77301.1	77301.1	13.84	24	23.4	660.15	31928.55	2.75	1102.2	0	2.92	10.36	915.71	0	8642.65	8642.65	0	75151.33	75151.33	14.03	24.4	24	641.04	30816.33	2.85	1110.8	0.11	16.77	4.24	1902.3	0	3075.38	3075.38	0	3202.26	3202.26	12.98	22.4	22	1331.62	3117.67	10.28	1105.8	8.38	10.6	5.79	1363.45	0	3364.08	3364.08	0	3626.4	3626.4	14.52	22.4	22.2	954.4	3451.52	11.38
2000	70-20-10	61	1105	0.02	12.79	107.79	2110.28	0	3025.87	3025.87	0	5271.2	5271.2	13.39	22.2	22	1477.15	3774.32	18.78	1109.2	1.45	7.07	54.32	2253.9	0	2902.83	2902.83	0	5629.78	5629.78	14.47	21.8	21.6	1577.68	3811.77	18.16	1112	0	3.19	13.32	979.43	0	16337.06	16337.06	0	189660.4	189660.4	13.57	24.2	24	685.68	74144.38	2.59	1102	0	3.02	13.28	932.02	0	16450.06	16450.06	0	191741.69	191741.69	13.75	24.4	23.6	652.42	74900.38	2.57	1113.8	0.37	42.31	8.39	4257.38	0	10186.54	10186.54	0	7066.82	7066.82	12.85	22.4	22	2980.16	9146.58	9.57	1112.2	23.6	24.23	13.9	2811.27	0	16854.85	16854.85	0	14220.46	14220.46	16.8	22.4	21.6	1967.89	15976.65	8.24
2000	70-20-10	90	1103.8	0.03	15.64	177.21	2558.53	0	3683.84	3683.84	0	7352.16	7352.16	13.4	22.2	22	1790.87	4906.57	22.67	1107.2	2.12	7.9	81.01	2719.05	0	3592.86	3592.86	0	8239.67	8239.67	14.86	22.2	21.2	1903.25	5141.85	21.71	1102.2	0	3.3	14.78	1015.34	0	22894.03	22894.03	0	296330.25	296330.25	13.45	24.2	24.2	710.82	114038.57	2.53	1103.2	0	3.09	14.74	943.4	0	21195.68	21195.68	0	299261.13	299261.13	13.61	24.4	23.8	660.44	113928.16	2.54	1105.6	0.47	54.97	9.31	5378.68	0	15062.17	15062.17	0	8922.41	8922.41	12.8	22.4	21.8	3765.18	13015.25	10.74	1112.6	32.93	30.42	15.97	3270.29	0	25579.24	25579.24	0	19737.26	19737.26	18.12	22.4	22	2289.22	23631.51	8.95
2000	70-20-10	122	1111.2	0.03	17.93	258.52	3067.3	0	4384.35	4384.35	0	9954.19	9954.19	13.43	22.2	22.2	2147.06	6240.95	25.69	1110.2	2.84	8.25	114.76	3228.95	0	4288.43	4288.43	0	11874.42	11874.42	15.25	22	21.8	2260.21	6817.08	24.24	1082.8	0	3.29	15.65	1030.07	0	27470.27	27470.27	0	424219.48	424219.48	13.38	24.2	23.4	721.06	159719.59	2.47	1102.6	0	3.14	15.62	959.66	0	27675.39	27675.39	0	420561.27	420561.27	13.55	24.4	24	671.8	158665.42	2.5	1109.2	0.52	64.54	9.69	6477.28	0	20058.99	20058.99	0	10611.05	10611.05	12.73	22.4	21.8	4534.07	16909.33	11.78	1103.8	41.33	34.7	17.21	3783.28	0	34611.1	34611.1	0	25100.46	25100.46	19.23	22.4	22.2	2648.27	31440.98	9.54
2000	70-20-10	150	1104.4	0.04	18.38	284.39	3368.63	0	4783.52	4783.52	0	11632.71	11632.71	13.42	22.2	22	2357.97	7066.58	28.4	1109.6	3.36	8.63	133.8	3530	0	4706.45	4706.45	0	14539.61	14539.61	15.43	22.2	22	2470.91	7984.13	26.48	1101.4	0	3.29	16.23	1051.87	0	30694.34	30694.34	0	537190.58	537190.58	13.52	24	24.2	736.35	199569.79	2.45	1100.6	0	3.15	16.23	983.12	0	31625.31	31625.31	0	532664.86	532664.86	13.6	24.4	24	688.24	198656.5	2.46	1115.6	0.55	71.71	9.91	7315.13	0	24009.55	24009.55	0	11852.2	11852.2	12.67	22.4	22.2	5120.71	19956.61	12.6	1111.8	48.71	38.2	18.02	4158.54	0	41636.46	41636.46	0	29111.6	29111.6	20.17	22.4	22	2910.97	37461.22	10.06
2000	70-20-10	183	1096.6	0.04	18.91	312.92	3719.54	0	5252.43	5252.43	0	13639.96	13639.96	13.44	22.2	22.2	2603.65	8048.22	31.19	1116.2	3.93	9	158.2	3863.55	0	5196.6	5196.6	0	18053.73	18053.73	15.62	22.4	22.2	2704.41	9482.25	28.65	1093.2	0	3.26	16.59	1065.13	0	36222.48	36222.48	0	675153.24	675153.24	13.53	24.4	24	745.69	249250.54	2.4	1091	0	3.15	16.73	992.78	0	36035.28	36035.28	0	671574.29	671574.29	13.59	24.4	23.6	694.97	247873.98	2.42	1117.4	0.58	79.19	10.11	8233.59	0	28503.25	28503.25	0	13157.71	13157.71	12.62	22.4	22.2	5763.61	23387.67	13.42	1110	56.3	41.61	18.73	4568.41	0	49453.12	49453.12	0	33194.7	33194.7	21.14	22.4	21.6	3197.79	44032.85	10.64
2000	70-20-10	210	1100	0.05	19.42	318.49	3954.34	0	5582.14	5582.14	0	14964.73	14964.73	13.42	22.2	22	2768.02	8709.61	33.35	1101.2	4.31	9.42	171.91	4097.04	0	5554.19	5554.19	0	20512.54	20512.54	15.67	22.2	21.6	2867.92	10540.43	30.33	1088.4	0	3.27	16.99	1071.48	0	40855.74	40855.74	0	796652.13	796652.13	13.44	24.4	24	750.11	292862.92	2.35	1096.4	0	3.14	17	1001.01	0	40256.11	40256.11	0	782829.93	782829.93	13.68	24.4	23.6	700.77	287866.74	2.4	1100.4	0.59	84.67	10.24	8973.25	0	32131.32	32131.32	0	14340	14340	12.55	22.4	22	6281.37	26200.66	13.96	1109.6	62.19	44.33	19.49	4874.84	0	55773.5	55773.5	0	36410.36	36410.36	21.88	22.4	22.2	3412.37	49318.26	11.03
2000	70-20-10	244	1111.4	0.05	19.76	325.74	4254.43	0	5974.1	5974.1	0	16685.85	16685.85	13.42	22.6	21.8	2978.12	9545	35.77	1102.6	4.77	9.8	190.79	4375.33	0	5991.56	5991.56	0	23865.67	23865.67	15.77	21.8	21.8	3062.81	11950.14	32.11	1092.8	0	3.23	17.2	1077.08	0	45010.99	45010.99	0	948968.59	948968.59	13.36	24.4	24.6	753.89	346352.81	2.31	1101	0	3.11	17.2	1012.25	0	45327.36	45327.36	0	925167.53	925167.53	13.68	24.4	23.8	708.66	338662.42	2.37	1107.6	0.6	90.97	10.36	9816.44	0	36659.4	36659.4	0	15485.44	15485.44	12.51	22.4	21.8	6871.5	29600.19	14.62	1108.8	69.51	47.27	20.41	5223.69	0	64225.27	64225.27	0	40995.55	40995.55	22.73	22.4	21.8	3656.58	56480.34	11.36
20000	70-20-10	1	10880.8	0	0	0	840.78	0	1409.13	1409.13	0	1462.6	1462.6	20.37	31.2	31	588.52	1426.94	0.59	10866.4	0	0	0	904.1	0	1043.13	1043.13	0	1110.69	1110.69	20.43	31.2	31.2	632.81	1065.64	0.61	10841.8	0	0	0	925.11	0	1623.78	1623.78	0	1858.13	1858.13	21.06	33.2	34.2	647.52	1701.88	0.53	10925.4	0	0	0	950.77	0	1388.81	1388.81	0	1489.92	1489.92	22.31	34	34.8	665.69	1422.47	0.55	10916.2	0	0	0	1712.19	0	2017.27	2017.27	0	2230.41	2230.41	20.55	32	31.6	1198.92	2088.24	0.39	10918.4	0	0	0	1030.41	0	1454.65	1454.65	0	1634	1634	21.21	32	32.8	721.5	1514.35	0.52
20000	70-20-10	30	10897	0.01	2.53	5.59	1407.18	0	2259.01	2259.01	0	2727.42	2727.42	25.74	31.4	36	985.04	2415.15	12.48	10921	0.29	2.24	4.64	1472.6	0	1801.73	1801.73	0	2321.01	2321.01	25.81	30.2	35	1030.86	1974.83	12.99	10911.2	0	2.36	7.72	1443.21	0	7506.6	7506.6	0	51414.76	51414.76	25.45	33.6	37.2	1010.17	22148.18	3.57	10912.4	0	2.3	7.76	1373.5	0	7169.11	7169.11	0	50967.15	50967.15	25.34	34	36.6	961.49	21769.48	3.64	10893.2	0.04	6.77	1.82	2400.72	0	3127.59	3127.59	0	3607.95	3607.95	24.62	32	36.4	1680.51	3287.69	8.86	10912.8	3.07	4.36	2.22	1636.42	0	2739.13	2739.13	0	3234.42	3234.42	26.15	32	33	1145.5	2904.22	10.95
20000	70-20-10	61	10930.2	0.01	6.34	29.1	1878.71	0	2820.74	2820.74	0	3722.11	3722.11	24.01	31	34.8	1315.08	3121.23	20.73	10902	0.73	4.21	15.96	2051.68	0	2533.51	2533.51	0	3652.7	3652.7	26.71	30.6	35.4	1436.15	2906.64	20.39	10876.4	0	2.45	10.43	1499.58	0	14005.27	14005.27	0	147330.79	147330.79	24.18	33.4	36.4	1049.65	58460.78	3.15	10915.2	0	2.38	10.37	1389.74	0	13856.87	13856.87	0	145896.9	145896.9	24.91	34	35.8	972.84	57859.22	3.2	10917.8	0.15	20.8	4.5	3319.22	0	5525.71	5525.71	0	5080.26	5080.26	24.89	32	34.8	2323.52	5377.24	13.08	10903	13	13.82	7.77	2612.69	0	8749.26	8749.26	0	8055.27	8055.27	29.87	32	37	1828.89	8517.94	11.95
20000	70-20-10	90	10882	0.02	8.98	56.85	2344.32	0	3547.73	3547.73	0	4951.47	4951.47	25.66	31.2	37.2	1641	4015.68	24.88	10901.4	1.15	5.37	27.6	2508.26	0	3183.2	3183.2	0	5180.3	5180.3	27.12	30.6	34.6	1755.74	3848.94	24.56	10920.4	0	2.57	11.69	1538.47	0	19066.65	19066.65	0	231854.1	231854.1	24.29	32.8	35.2	1077.01	89991.88	3.12	10921.2	0	2.45	11.64	1437.15	0	17969.88	17969.88	0	232101.1	232101.1	24.68	34	35	1005.9	89323.77	3.15	10923.2	0.27	34.43	6.26	4546.65	0	9519.5	9519.5	0	7073.83	7073.83	24.58	32	35.2	3182.78	8704.22	13.64	10869	21.34	20.49	10.65	3182.73	0	16405.73	16405.73	0	13349.39	13349.39	32.94	32	34.4	2227.99	15386.86	11.8
20000	70-20-10	122	10900	0.02	11.23	102.38	2810.15	0	4210.37	4210.37	0	6537.93	6537.93	25.24	30.8	34	1967.06	4986.21	28.61	10905.2	1.65	5.87	41.64	3002	0	3937.36	3937.36	0	7311.25	7311.25	27.81	31	35.2	2101.32	5061.95	27.7	10893.2	0	2.6	12.46	1591.25	0	23156.99	23156.99	0	333946.78	333946.78	24.61	32.8	35.2	1113.82	126774.85	3.05	10894.8	0	2.49	12.44	1451.17	0	22508.86	22508.86	0	331290.17	331290.17	24.22	34	34	1015.69	125352.17	3.1	10918	0.35	44.52	7.04	5733.39	0	14189.35	14189.35	0	9073.29	9073.29	24.52	32	36.2	4013.4	12483.74	14.19	10881.4	28.47	24.79	12.12	3702.31	0	24257.08	24257.08	0	18366.4	18366.4	35.57	32	34.8	2591.73	22293.24	12.1
