keyspace	workload	NumOfThreads	castleL-finalTreeSize	castleL-sRetries	castleL-iRetries	castleL-dRetries	castleL-sTime	castleL-iSeekTime	castleL-iExecTime	castleL-iTotTime	castleL-dSeekTime	castleL-dExecTime	castleL-dTotTime	castleL-avgSeekLen	castleL-initHt	castleL-finalHt	castleL-avgSeekTime	castleL-avgExecutionTime	castleL-MOPS	castle-finalTreeSize	castle-sRetries	castle-iRetries	castle-dRetries	castle-sTime	castle-iSeekTime	castle-iExecTime	castle-iTotTime	castle-dSeekTime	castle-dExecTime	castle-dTotTime	castle-avgSeekLen	castle-initHt	castle-finalHt	castle-avgSeekTime	castle-avgExecutionTime	castle-MOPS	citrusL-finalTreeSize	citrusL-sRetries	citrusL-iRetries	citrusL-dRetries	citrusL-sTime	citrusL-iSeekTime	citrusL-iExecTime	citrusL-iTotTime	citrusL-dSeekTime	citrusL-dExecTime	citrusL-dTotTime	citrusL-avgSeekLen	citrusL-initHt	citrusL-finalHt	citrusL-avgSeekTime	citrusL-avgExecutionTime	citrusL-MOPS	citrus-finalTreeSize	citrus-sRetries	citrus-iRetries	citrus-dRetries	citrus-sTime	citrus-iSeekTime	citrus-iExecTime	citrus-iTotTime	citrus-dSeekTime	citrus-dExecTime	citrus-dTotTime	citrus-avgSeekLen	citrus-initHt	citrus-finalHt	citrus-avgSeekTime	citrus-avgExecutionTime	citrus-MOPS	howleyL-finalTreeSize	howleyL-sRetries	howleyL-iRetries	howleyL-dRetries	howleyL-sTime	howleyL-iSeekTime	howleyL-iExecTime	howleyL-iTotTime	howleyL-dSeekTime	howleyL-dExecTime	howleyL-dTotTime	howleyL-avgSeekLen	howleyL-initHt	howleyL-finalHt	howleyL-avgSeekTime	howleyL-avgExecutionTime	howleyL-MOPS	howley-finalTreeSize	howley-sRetries	howley-iRetries	howley-dRetries	howley-sTime	howley-iSeekTime	howley-iExecTime	howley-iTotTime	howley-dSeekTime	howley-dExecTime	howley-dTotTime	howley-avgSeekLen	howley-initHt	howley-finalHt	howley-avgSeekTime	howley-avgExecutionTime	howley-MOPS
200000	90-9-1	61	179959.6	0	0	0	2429.65	0	2960.88	2960.88	0	4264.61	4264.61	21.46	39.4	38.6	2186.68	3091.26	18.76	180032.4	0	0	0	2392.38	0	2556.85	2556.85	0	3624.27	3624.27	21.47	38.2	37.8	2153.14	2663.59	19.22	179938.8	0	0	0	3001.76	0	3646.21	3646.21	0	10611.94	10611.94	22.5	40.4	41.2	2701.57	4342.8	15.65	180065	0	0	0	2986.25	0	3507.54	3507.54	0	9988.93	9988.93	22.97	42.2	42.6	2687.65	4155.75	15.77	179941	0	0	0	3537.15	0	3803.5	3803.5	0	5904.89	5904.89	21.99	40.2	40.2	3183.46	4013.68	14.03	179991.2	0	0	0	2773.52	0	3144.68	3144.68	0	5318.83	5318.83	21.96	40.2	40.4	2496.18	3362.12	17.01
200000	90-9-1	90	179966.2	0	0	0	2582.37	0	3170.86	3170.86	0	4322.86	4322.86	21.42	37.8	38	2324.09	3286.1	25.65	180084.8	0	0	0	2483.79	0	2659.9	2659.9	0	3630.52	3630.52	21.42	38.8	38.6	2235.38	2756.99	26.86	180027.6	0	0	0	3208.12	0	4015.89	4015.89	0	13616.74	13616.74	22.44	40	40.6	2887.27	4976.39	21.21	180038.6	0	0	0	3214.95	0	3787.58	3787.58	0	12993.08	12993.08	22.92	42.2	43	2893.52	4708.3	21.26	179994.4	0	0	0	3752.56	0	4061.14	4061.14	0	6371.52	6371.52	21.94	40.2	40.4	3377.4	4292.26	19.3	179940.4	0	0	0	2877.36	0	3300.97	3300.97	0	5771.84	5771.84	21.9	40.2	40	2589.68	3548.08	23.77
200000	90-9-1	122	180001.8	0	0	0	2686.04	0	3329.48	3329.48	0	4513.33	4513.33	21.38	38.8	38.2	2417.41	3447.88	33.16	180034.6	0	0	0	2559.71	0	2755.81	2755.81	0	3757.2	3757.2	21.38	38.4	38	2303.71	2855.97	34.99	180022.2	0	0	0	3364.57	0	4266.21	4266.21	0	16611.51	16611.51	22.4	41.6	40.2	3028.09	5500.91	27.13	179930.8	0	0	0	3382.3	0	3998.37	3998.37	0	15864.65	15864.65	22.87	42.2	42.6	3044.11	5185.14	27.12	180052.4	0	0	0	3909.56	0	4256.02	4256.02	0	6629.18	6629.18	21.89	40.2	39.8	3518.66	4493.39	24.98	180046	0	0	0	2952.79	0	3427.68	3427.68	0	5915.55	5915.55	21.85	40.2	41.2	2657.55	3676.47	31.14
200000	90-9-1	150	179898.2	0	0	0	2871.6	0	3649.99	3649.99	0	5043.57	5043.57	21.36	37.6	38	2584.43	3789.4	37.4	179953.4	0	0	0	2729.37	0	2943.5	2943.5	0	4160.81	4160.81	21.37	38.6	38	2456.41	3065.26	39.5	179920.2	0	0	0	3599.43	0	4696.27	4696.27	0	19963.62	19963.62	22.39	41.2	40.4	3239.46	6223.6	30.44	180000.6	0	0	0	3625.35	0	4302.2	4302.2	0	19004.53	19004.53	22.86	42.2	41.4	3262.87	5772.41	30.49	179996.6	0	0	0	4271.68	0	4653.95	4653.95	0	7276.33	7276.33	21.88	40.2	40.6	3844.6	4916.24	27.88	179993.6	0	0	0	3112.31	0	3626.3	3626.3	0	6462.51	6462.51	21.84	40.2	40.4	2801.12	3909.91	35.68
200000	90-9-1	183	180018.4	0	0	0	3048.73	0	3913.91	3913.91	0	5260.13	5260.13	21.33	38	38.2	2743.85	4048.56	42.41	179939.2	0	0	0	2866	0	3098.14	3098.14	0	4218.24	4218.24	21.33	39.2	38.2	2579.4	3210.17	45.16	180009.2	0	0	0	3826.84	0	5098.9	5098.9	0	23770.45	23770.45	22.37	40.8	40.8	3444.13	6966.49	34.25	180045.4	0	0	0	3873.97	0	4597.83	4597.83	0	23098.87	23098.87	22.84	42.2	42	3486.65	6447.52	34.24	179992.6	0	0	0	4678.05	0	5080.35	5080.35	0	7963.2	7963.2	21.86	40.2	41.2	4210.33	5368.62	30.9	180019.4	0	0	0	3259.3	0	3842.8	3842.8	0	6819.46	6819.46	21.81	40.2	39.6	2933.43	4140.39	40.98
200000	90-9-1	210	179997.6	0	0	0	3275.39	0	4271.72	4271.72	0	5699.97	5699.97	21.33	38	39	2947.83	4414.58	44.74	179983.4	0	0	0	3061.24	0	3317.41	3317.41	0	4494.55	4494.55	21.33	38.4	38.2	2755.11	3435.15	47.84	179909.2	0	0	0	4079.41	0	5530.5	5530.5	0	28272.58	28272.58	22.37	41.2	40.6	3671.44	7805.2	36.1	180094.8	0	0	0	4118.46	0	4852.95	4852.95	0	27161.45	27161.45	22.83	42.2	42.6	3706.68	7083.57	36.3	179976.6	0	0	0	5135.91	0	5581.16	5581.16	0	8651.46	8651.46	21.86	40.2	40.6	4622.4	5888.2	32.19	180054.4	0	0	0	3445.35	0	4073.17	4073.17	0	7271.34	7271.34	21.8	40.2	40.8	3100.86	4392.94	43.84
200000	90-9-1	244	179932.8	0	0	0	3509.25	0	4650.7	4650.7	0	6207.23	6207.23	21.32	38.4	38.2	3158.3	4806.42	47.84	180134	0	0	0	3274.86	0	3560.03	3560.03	0	4952.41	4952.41	21.32	38.6	37.8	2947.36	3699.31	51.31	179892	0	0	0	4380.81	0	6048.07	6048.07	0	43933.68	43933.68	22.39	40.4	40.8	3942.72	9837.57	37.73	180013.4	0	0	0	4411.57	0	5294.55	5294.55	0	39359.79	39359.79	22.85	42.2	42	3970.46	8700.74	38.22	179957.6	0	0	0	5694.47	0	6205.97	6205.97	0	9533.88	9533.88	21.85	40.2	40	5125.06	6538.77	33.67	179914.6	0	0	0	3644.56	0	4368.4	4368.4	0	7839.61	7839.61	21.79	40.2	39.8	3280.16	4715.46	47.49
2000000	90-9-1	1	1046003.4	0	0	0	4296.58	0	5100.4	5100.4	0	5648.29	5648.29	25.88	48.6	49	3866.66	5155.05	0.19	1046483.8	0	0	0	4270.89	0	4824.4	4824.4	0	5218.79	5218.79	25.88	48.6	49	3843.57	4863.75	0.2	1041545.8	0	0	0	4775.56	0	6361.34	6361.34	0	6665.14	6665.14	27.21	50.6	50.8	4297.84	6391.64	0.18	1041632.6	0	0	0	4797.87	0	5982.15	5982.15	0	6021.92	6021.92	27.74	52.2	52.6	4319.03	5986.15	0.18	1033563.2	0	0	0	6216.01	0	6999.02	6999.02	0	7640.3	7640.3	26.34	50.2	50.4	5595.23	7063.1	0.14	1038259	0	0	0	5325.68	0	6211.32	6211.32	0	7080.57	7080.57	26.35	50.2	50.6	4794.15	6298.64	0.16
2000000	90-9-1	30	1667925.4	0	0	0	4241.84	0	4933.99	4933.99	0	5611.74	5611.74	26.31	48.2	51.2	3817.72	5001.88	5.91	1675033.4	0	0	0	4131.2	0	4414.19	4414.19	0	5182.35	5182.35	26.33	48	50	3718.13	4491.13	6.09	1642946.2	0	0	0	4712.82	0	5840.92	5840.92	0	9766.8	9766.8	27.43	50.2	52.8	4241.61	6234.05	5.33	1648764	0	0	0	4618.41	0	5421.42	5421.42	0	8877.56	8877.56	27.96	52.2	54.8	4156.62	5767.62	5.45	1594533	0	0	0	5873.35	0	6454.02	6454.02	0	7768.56	7768.56	26.76	50.2	52.6	5286.09	6585.6	4.47	1632606.2	0	0	0	4985.41	0	5630.7	5630.7	0	7197.87	7197.87	26.78	50.2	52.8	4486.94	5787.61	5.14
2000000	90-9-1	61	1779720.4	0	0	0	4231.3	0	4856.13	4856.13	0	5677.07	5677.07	26.4	47.6	49.6	3808.19	4938.26	12.04	1782512.8	0	0	0	4076.53	0	4303.29	4303.29	0	5212.76	5212.76	26.41	47.8	48.6	3668.88	4394.28	12.52	1769375	0	0	0	4794.85	0	5740.62	5740.62	0	11600.79	11600.79	27.44	50.2	52.4	4315.42	6326.98	10.68	1771161.8	0	0	0	4707.35	0	5417.98	5417.98	0	10925.6	10925.6	27.96	52.2	54.2	4236.73	5969.54	10.89	1748387	0	0	0	5919.09	0	6384.6	6384.6	0	8140.52	8140.52	26.87	50.2	52.4	5327.24	6560.41	9.03	1767132.8	0	0	0	4946.6	0	5472.31	5472.31	0	7447.57	7447.57	26.88	50.2	52.2	4452.08	5670.1	10.55
2000000	90-9-1	90	1795341.8	0	0	0	4392.27	0	5140.65	5140.65	0	6424.35	6424.35	26.41	48	49.4	3953.06	5269.03	16.91	1796384.4	0	0	0	4193.23	0	4435.36	4435.36	0	5256.22	5256.22	26.42	47.8	49.2	3773.9	4517.47	17.77	1791348.4	0	0	0	5069.85	0	6109.43	6109.43	0	14683.12	14683.12	27.46	49.6	51	4562.9	6966.88	14.75	1791754.2	0	0	0	4971.54	0	5684.02	5684.02	0	13809.79	13809.79	27.94	52.2	54.4	4474.41	6497.56	15.04	1781514.6	0	0	0	6306.31	0	6747.97	6747.97	0	8906.28	8906.28	26.9	50.2	52.2	5675.72	6964.04	12.44	1791431.6	0	0	0	5063.27	0	5604.63	5604.63	0	7934.01	7934.01	26.9	50.2	52.2	4557.01	5837.82	15.03
2000000	90-9-1	122	1798782.8	0	0	0	4504.71	0	5294.11	5294.11	0	6629.08	6629.08	26.4	48.4	50	4054.27	5427.63	22.24	1799158	0	0	0	4259.35	0	4497.36	4497.36	0	5372.83	5372.83	26.4	48.4	50.4	3833.43	4584.93	23.57	1797650.4	0	0	0	5309.35	0	6410.86	6410.86	0	17526.68	17526.68	27.41	49	51.2	4778.44	7522.45	18.96	1797757	0	0	0	5203.46	0	5935.56	5935.56	0	16707.46	16707.46	27.92	52.2	54.2	4683.17	7013.54	19.35	1793977.8	0	0	0	6556.75	0	7000.06	7000.06	0	9439.39	9439.39	26.9	50.2	52.2	5901.12	7244.16	16.18	1797884.2	0	0	0	5141.13	0	5688.61	5688.61	0	8247.38	8247.38	26.89	50.2	52	4627.08	5944.7	19.97
2000000	90-9-1	150	1799498.2	0	0	0	4695.28	0	5537.31	5537.31	0	6580.36	6580.36	26.37	48.6	49.4	4225.76	5641.63	25.92	1799625	0	0	0	4397.6	0	4650.37	4650.37	0	5744.92	5744.92	26.4	48	49.2	3957.84	4759.85	27.64	1799187.8	0	0	0	5619.97	0	6922.43	6922.43	0	20897.6	20897.6	27.41	50.6	51.2	5057.98	8320.24	21.68	1799088.6	0	0	0	5480.12	0	6226.33	6226.33	0	19522.92	19522.92	27.9	52.2	54.2	4932.12	7557.14	22.3	1797183.4	0	0	0	6969.3	0	7432.28	7432.28	0	10112.47	10112.47	26.9	50.2	52.4	6272.37	7700.46	18.6	1799335.8	0	0	0	5306.23	0	5920.95	5920.95	0	8802.25	8802.25	26.88	50.2	52.8	4775.65	6209.34	23.5
2000000	90-9-1	183	1799805	0	0	0	4877.99	0	5885.52	5885.52	0	7358.48	7358.48	26.37	48	49.4	4390.19	6032.83	30.12	1799387.4	0	0	0	4505.14	0	4788.53	4788.53	0	5764.69	5764.69	26.37	48.4	49.6	4054.65	4886.17	32.53	1799810	0	0	0	5930.7	0	7393.32	7393.32	0	24786.44	24786.44	27.4	51	51.6	5337.66	9132.86	24.74	1799583.6	0	0	0	5750.08	0	6533.14	6533.14	0	23167.85	23167.85	27.89	52.2	53.6	5175.1	8197.54	25.66	1798636.8	0	0	0	7339.46	0	7813.31	7813.31	0	10693.74	10693.74	26.89	50.2	52.2	6605.55	8101.51	21.45	1799743.2	0	0	0	5443.19	0	6095.05	6095.05	0	9231.9	9231.9	26.87	50.2	51.4	4898.9	6408.97	27.7
2000000	90-9-1	210	1800203.8	0	0	0	5101.22	0	6247.41	6247.41	0	7800.39	7800.39	26.35	48	49.4	4591.12	6402.72	32.73	1799893.6	0	0	0	4674.95	0	4969.73	4969.73	0	6014.27	6014.27	26.36	47.6	49	4207.47	5074.21	35.55	1799751.8	0	0	0	6254.68	0	7964.76	7964.76	0	28942.01	28942.01	27.4	50.2	51.8	5629.23	10062.7	26.56	1799576	0	0	0	6043.65	0	6867.17	6867.17	0	27071.26	27071.26	27.87	52.2	53.4	5439.32	8888.48	27.67	1798933.4	0	0	0	7842.78	0	8349.58	8349.58	0	11386.49	11386.49	26.88	50.2	51.6	7058.53	8653.44	22.96	1799660.6	0	0	0	5644.56	0	6355.71	6355.71	0	9756.97	9756.97	26.85	50.2	51.6	5080.13	6696.05	30.33
2000000	90-9-1	244	1800057.6	0	0	0	5325.05	0	6549.01	6549.01	0	7821.32	7821.32	26.34	47.6	49.2	4792.53	6676.27	36.11	1799960	0	0	0	4846.82	0	5159.08	5159.08	0	6416.2	6416.2	26.34	48.2	49.2	4362.15	5284.81	39.38	1799912.6	0	0	0	6640.2	0	8582	8582	0	34387.17	34387.17	27.38	50.2	51	5976.19	11162.92	28.72	1800007.4	0	0	0	6348.88	0	7229.14	7229.14	0	31710.77	31710.77	27.87	52.2	54.2	5714	9677.74	30.23	1799422.6	0	0	0	8410.65	0	8963.5	8963.5	0	12292.57	12292.57	26.88	50.2	52.2	7569.59	9296.51	24.78	1799712	0	0	0	5854.26	0	6623.96	6623.96	0	10383.5	10383.5	26.84	50.2	51.8	5268.84	7000.05	33.66
2000	70-20-10	1	1322.6	0	0	0	618.7	0	943.87	943.87	0	1055.57	1055.57	11.69	20.2	23.6	433.22	981.1	0.68	1346	0	0	0	624.09	0	719.74	719.74	0	826.93	826.93	11.71	20.2	24	437.01	755.48	0.71	1338	0	0	0	566.42	0	1012.07	1012.07	0	1287.56	1287.56	12.62	22.2	25.4	396.62	1103.9	0.68	1336.6	0	0	0	571.18	0	825.63	825.63	0	987.45	987.45	12.68	23.8	24.6	399.82	879.6	0.71	1349.4	0	0	0	1078.82	0	1324.61	1324.61	0	1499.79	1499.79	11.65	21.8	20.6	755.22	1383.05	0.52	1351.2	0	0	0	611.97	0	927.14	927.14	0	1134.77	1134.77	11.64	21.8	23	428.38	996.37	0.68
2000	70-20-10	30	1336.2	0	0.1	0.18	1207.34	0	1870.99	1870.99	0	2302.48	2302.48	18.05	21	39.8	845.16	2014.81	13.73	1334.4	0.04	0.08	0.19	1251.14	0	1531.52	1531.52	0	1974.5	1974.5	17.89	20.8	39.4	875.83	1679.16	14.14	1327	0	0.24	0.35	1437.99	0	2940.19	2940.19	0	6929.31	6929.31	18.87	22.8	40	1006.58	4269.6	9.93	1321.2	0	0.23	0.35	1424.58	0	2679.6	2679.6	0	6466.58	6466.58	18.44	23.8	44	997.27	3941.78	10.28	1344.6	0.01	0.38	0.12	2001.47	0	2666.03	2666.03	0	3339.21	3339.21	18.01	21.8	37.8	1401.12	2890.4	9.91	1340.8	0.15	0.14	0.12	1485.54	0	2206.29	2206.29	0	2952.41	2952.41	18.4	21.8	40.6	1039.97	2454.98	11.85
2000	70-20-10	61	1321.8	0	0.22	0.42	1473.16	0	2204.57	2204.57	0	2645.62	2645.62	18.54	20.6	39.6	1031.23	2351.57	24.7	1309.8	0.08	0.17	0.41	1525.8	0	1847.28	1847.28	0	2302.69	2302.69	18.59	21	40	1068.08	1999.07	25.32	1310.8	0	0.49	0.77	1988.2	0	4123.03	4123.03	0	11561.96	11561.96	19.09	22.8	40.4	1391.76	6602.19	14.84	1335.2	0	0.48	0.79	2013.05	0	3859.72	3859.72	0	11392.21	11392.21	19.4	23.8	42.4	1409.26	6370.12	15.02	1328.2	0.01	0.79	0.25	2265.94	0	3188.76	3188.76	0	4005.92	4005.92	18.36	21.8	37.8	1586.26	3461.09	18	1320.2	0.33	0.28	0.23	1712.49	0	2743.73	2743.73	0	3560.84	3560.84	18.74	21.8	38.6	1198.82	3016.06	21.36
2000	70-20-10	90	1328.2	0	0.34	0.62	1650.52	0	2560.01	2560.01	0	2981.23	2981.23	18.38	20.8	38.4	1155.37	2700.39	31.93	1321.6	0.12	0.26	0.59	1713.41	0	2135.99	2135.99	0	2581.35	2581.35	18.44	20.8	40.2	1199.4	2284.42	32.88	1318.6	0	0.75	1.28	2287.21	0	5153.97	5153.97	0	17183.34	17183.34	19.22	22.8	42.8	1601.03	9162.56	17.29	1320.6	0	0.73	1.3	2325.48	0	4898.98	4898.98	0	16712.18	16712.18	19.54	23.8	42.6	1627.9	8836.66	17.52	1349.6	0.01	1.35	0.35	2647.8	0	3876.23	3876.23	0	4788.09	4788.09	18.62	21.8	38.6	1853.53	4180.17	22.58	1342.6	0.55	0.44	0.34	1919.74	0	3464.81	3464.81	0	4453.96	4453.96	18.53	21.8	39.6	1343.85	3794.51	26.84
2000	70-20-10	122	1336.2	0	0.48	0.84	1856.37	0	2955.49	2955.49	0	3308.79	3308.79	18.76	20.8	39.8	1299.47	3073.23	38.8	1332.4	0.15	0.36	0.78	1910.15	0	2442.6	2442.6	0	2843.22	2843.22	18.67	21	40.2	1337.12	2576.11	40.34	1323	0	1.01	1.92	2589.64	0	6184.77	6184.77	0	23675.68	23675.68	19.03	23.2	39.4	1812.79	12013.96	19.2	1339	0	0.98	1.94	2660.39	0	6024.7	6024.7	0	23268.97	23268.97	19.84	23.8	42.4	1862.29	11772.22	19.28	1345.4	0.02	2	0.46	2965.97	0	4546.31	4546.31	0	5523.73	5523.73	18.61	21.8	39.2	2076.26	4872.11	27.18	1336.2	0.82	0.61	0.45	2145.48	0	4228.42	4228.42	0	5341.92	5341.92	18.82	21.8	38.4	1501.88	4599.58	31.94
2000	70-20-10	150	1322.6	0	0.58	0.98	2056.86	0	3283.04	3283.04	0	3665.85	3665.85	18.64	20.6	38.4	1439.82	3410.63	42.53	1337.4	0.18	0.44	0.89	2140.72	0	2737	2737	0	3154.92	3154.92	18.7	21	38	1498.53	2876.3	43.83	1330.6	0	1.21	2.53	2866.82	0	7345.6	7345.6	0	30767.83	30767.83	19.25	22.8	41.2	2006.84	15151.52	19.67	1330.4	0	1.19	2.56	2921.25	0	7083.94	7083.94	0	30305.01	30305.01	19.87	23.8	41.8	2044.87	14823.34	19.86	1340	0.02	2.79	0.53	3541.78	0	5452.74	5452.74	0	6585.22	6585.22	18.57	21.8	37.6	2479.27	5830.23	28.13	1347.4	1.12	0.73	0.53	2450.44	0	5128.37	5128.37	0	6394.55	6394.55	18.57	21.8	37.4	1715.33	5550.41	33.55
2000	70-20-10	183	1345.4	0	0.69	1.12	2280.86	0	3718.53	3718.53	0	4043.25	4043.25	18.69	20.8	36.8	1596.66	3826.76	46.44	1343.8	0.21	0.54	1.03	2363.86	0	3085.03	3085.03	0	3455.17	3455.17	18.59	20.6	38.6	1654.75	3208.4	47.99	1306.6	0	1.44	3.34	3064.94	0	8626.08	8626.08	0	39900.58	39900.58	18.72	23	40.6	2145.55	19050.66	20.2	1315.8	0	1.41	3.39	3165.78	0	8252.92	8252.92	0	40095.4	40095.4	19.64	23.8	42.6	2216.03	18866.06	20.25	1334.6	0.03	3.57	0.6	4111.33	0	6420.13	6420.13	0	7675.59	7675.59	18.23	21.8	39.4	2877.96	6838.58	29.64	1358	1.47	0.89	0.62	2797.8	0	6071.15	6071.15	0	7530.22	7530.22	18.75	21.8	40	1958.5	6557.46	35.6
2000	70-20-10	210	1339	0	0.77	1.23	2470.82	0	4061.85	4061.85	0	4394.67	4394.67	18.55	21	38.4	1729.61	4172.78	48.57	1324.4	0.22	0.61	1.12	2576.4	0	3369.06	3369.06	0	3737.08	3737.08	18.66	20.8	38.6	1803.52	3491.72	50.09	1291.2	0	1.59	4	3250.99	0	9660.24	9660.24	0	49222.54	49222.54	18.77	22.8	41.2	2275.8	22848.34	20.11	1309.6	0	1.56	4.06	3340.63	0	9274.53	9274.53	0	49060.18	49060.18	19.71	23.8	44.2	2338.43	22534.59	20.26	1362	0.03	4.32	0.63	4848.69	0	7419.05	7419.05	0	8724.19	8724.19	18.51	21.8	39.6	3394.03	7854.04	29.35	1337	1.77	0.99	0.68	3141.49	0	7040.71	7040.71	0	8729.21	8729.21	18.86	21.8	38	2199.05	7603.52	35.86
2000	70-20-10	244	1328.2	0.01	0.89	1.35	2706.06	0	4612.11	4612.11	0	4829.14	4829.14	18.52	20.8	37.8	1894.29	4684.45	50.7	1332.6	0.25	0.7	1.22	2821.97	0	3828.62	3828.62	0	4063.32	4063.32	18.57	20.6	39	1975.44	3906.85	52.42	1294.8	0	1.71	4.83	3259.17	0	11104.87	11104.87	0	74607.04	74607.04	17.9	23	39.8	2281.52	32273.46	18.32	1279.8	0	1.67	4.86	3399.18	0	10274.4	10274.4	0	67831.94	67831.94	19.43	23.8	42.2	2379.35	29460.36	19.44	1351.4	0.03	5.25	0.68	5620	0	8612.95	8612.95	0	10036.88	10036.88	18.32	21.8	40	3933.91	9087.56	29.66	1341.2	2.15	1.13	0.76	3520.72	0	8225.61	8225.61	0	10014.65	10014.65	18.78	21.8	38	2464.46	8821.9	36.69
20000	70-20-10	1	13349.6	0	0	0	1111.06	0	1527.07	1527.07	0	1648.12	1648.12	16.31	29.8	27.8	777.68	1567.35	0.5	13332.6	0	0	0	1105.9	0	1251.95	1251.95	0	1375.47	1375.47	16.3	29.8	27.6	774.08	1293.06	0.52	13331.6	0	0	0	1364.04	0	2077.99	2077.99	0	2702.05	2702.05	17.28	31.8	29.8	954.82	2285.58	0.42	13373.4	0	0	0	1380.1	0	1952.07	1952.07	0	2323.4	2323.4	17.78	33.4	31.8	965.91	2075.82	0.43	13315.8	0	0	0	1986.86	0	2353.94	2353.94	0	2663.02	2663.02	16.78	31.4	30	1390.46	2456.95	0.35	13319.6	0	0	0	1369.98	0	1815.52	1815.52	0	2181.13	2181.13	16.73	31.4	30.2	958.88	1937.37	0.44
20000	70-20-10	30	13348.2	0	0.01	0.02	1296.99	0	1843.62	1843.62	0	2275.89	2275.89	15.78	29.6	28.8	907.95	1987.7	13.35	13290	0	0.01	0.02	1289.24	0	1565.44	1565.44	0	1991.37	1991.37	15.84	29.6	29.6	902.51	1707.42	13.88	13342.2	0	0.02	0.03	1567.33	0	2914.74	2914.74	0	5938.66	5938.66	16.82	31.4	29.4	1097.14	3922.75	9.92	13365.6	0	0.02	0.03	1586.11	0	2769.77	2769.77	0	5565.08	5565.08	17.28	33.4	30.6	1110.22	3701.45	10.09	13358.6	0	0.04	0.01	2099.68	0	2768.92	2768.92	0	3480.21	3480.21	16.25	31.4	28.4	1469.71	3006	9.59	13334.8	0.02	0.01	0.01	1536.47	0	2276.92	2276.92	0	3042.52	3042.52	16.24	31.4	28	1075.49	2532.08	11.58
20000	70-20-10	61	13297	0	0.02	0.04	1478.84	0	2047.99	2047.99	0	2459.36	2459.36	15.75	29.2	35.2	1035.21	2185.1	25.01	13329.6	0.01	0.02	0.04	1452.09	0	1759.49	1759.49	0	2170.63	2170.63	15.84	29	37.6	1016.48	1896.53	26.14	13333.8	0	0.05	0.07	1866.86	0	3695.68	3695.68	0	8847.48	8847.48	16.67	32.6	33.2	1306.76	5412.97	16.59	13371.8	0	0.05	0.07	1884.83	0	3566.29	3566.29	0	8450.39	8450.39	17.21	33.4	32	1319.33	5194.58	16.84	13370.8	0	0.08	0.03	2219.01	0	3076.02	3076.02	0	3897.48	3897.48	16.11	31.4	29.2	1553.27	3349.86	18.41	13325.4	0.03	0.03	0.02	1667.38	0	2746.67	2746.67	0	3652.1	3652.1	16.16	31.4	32.4	1167.15	3048.48	21.49
20000	70-20-10	90	13282.8	0	0.03	0.05	1739.68	0	2480.71	2480.71	0	2843.42	2843.42	15.85	29.4	40	1217.78	2601.61	31.49	13332.6	0.01	0.03	0.05	1782.67	0	2196.25	2196.25	0	2576.63	2576.63	15.85	29.2	37.4	1247.86	2323.04	32.18	13342	0	0.08	0.1	2103.13	0	4598.66	4598.66	0	12188.41	12188.41	16.74	32	34.2	1472.2	7128.27	20.1	13327.4	0	0.08	0.1	2129.73	0	4498.1	4498.1	0	11802.49	11802.49	17.2	33.4	34.6	1490.74	6933.4	20.27	13339	0	0.13	0.04	2470.59	0	3680.15	3680.15	0	4652.14	4652.14	16.1	31.4	33.6	1729.34	4004.18	23.62	13336	0.05	0.04	0.04	1820.52	0	3279.98	3279.98	0	4270.1	4270.1	16.13	31.4	36.4	1274.32	3610.04	27.91
20000	70-20-10	122	13331.4	0	0.04	0.07	2066.91	0	2956.6	2956.6	0	3267.74	3267.74	15.9	29.4	41.6	1446.85	3060.3	37.15	13371	0.01	0.03	0.07	2211.2	0	2739.01	2739.01	0	3065.36	3065.36	15.83	29.2	40.4	1547.85	2847.78	36.93	13352.6	0	0.12	0.14	2314.27	0	5620.14	5620.14	0	15841.8	15841.8	16.79	32.4	36.6	1619.99	9027.3	23.15	13263.8	0	0.12	0.14	2319.6	0	5412.48	5412.48	0	15143.3	15143.3	17.22	33.4	37.4	1623.69	8656.76	23.63	13303.4	0	0.18	0.05	2655.79	0	4278.55	4278.55	0	5327.77	5327.77	16.11	31.4	36	1858.99	4628.34	28.99	13432	0.07	0.06	0.05	1935.22	0	3926.15	3926.15	0	5030.42	5030.42	16.11	31.4	38	1354.62	4294.26	34.03
20000	70-20-10	150	13294.4	0	0.05	0.08	3007.88	0	4022.46	4022.46	0	4342.88	4342.88	15.82	29.2	40	2105.56	4129.27	34.45	13340	0.01	0.04	0.07	3518	0	4141.45	4141.45	0	4482.18	4482.18	15.87	29	37.6	2462.66	4255.02	31.9	13286.8	0	0.15	0.18	2546.07	0	6583.09	6583.09	0	19513.67	19513.67	16.78	31.4	38.6	1782.28	10893.2	24.42	13338	0	0.15	0.18	2558.54	0	6397.15	6397.15	0	18764.57	18764.57	17.16	33.4	35.2	1790.91	10520.38	24.84	13329.6	0	0.24	0.06	3011.46	0	5037.39	5037.39	0	6245.31	6245.31	16.13	31.4	37.6	2107.97	5440.1	30.93	13400.4	0.09	0.08	0.06	2136.03	0	4620.51	4620.51	0	5903.22	5903.22	16.2	31.4	40.8	1495.18	5048.14	36.67
