2	1.02
30	1.03
90	1.02
150	1.04
210	1.05
2	1.03
30	1.02
90	0.97
150	1.02
210	1.05
2	1.00
30	0.99
90	0.96
150	1.04
210	1.06
2	1.03
30	0.96
90	0.96
150	0.97
210	1.15
2	1.00
30	1.03
90	1.04
150	1.06
210	1.08
2	1.00
30	1.02
90	1.02
150	1.04
210	1.05
2	1.00
30	0.99
90	0.99
150	1.03
210	1.05
2	1.00
30	0.98
90	0.97
150	1.01
210	1.07
2	0.91
30	1.03
90	1.13
150	1.19
210	1.23
2	0.94
30	1.01
90	1.07
150	1.13
210	1.18
2	0.94
30	0.99
90	1.03
150	1.10
210	1.15
2	0.97
30	0.97
90	1.00
150	1.04
210	1.11
